"Bore","Latitude","Longitude","Total_Dept","Elevation","Aspect","Curvature","Drainage_density","Distance_from_stream","Lithology","Plan_curvature","Profile_curvature","Slope_degree","Sy","TRI","SPI1","STI1","TWI1","response6","response4"
641,22.12413,92.05559,180,8,-1,0,0.13474,540,17,0,0,0,0.0466167,0,7.04994966334737,62.185764491856,6.90775527898214,"1","2"
642,22.15259,92.15845,179,28,11.3099,-0.108158,0.134194,2118.35,19,0,0.108158,2.40062,0.0468817,26.9815,6.86808937841618,121.09205880587,4.15977236754456,"2","2"
643,22.08818,92.1081,175,13,-1,0,0.116138,1845.67,17,0,0,0,0.0468479,9.32738,8.17763422419204,168.96287659638,7.06299587717342,"2","2"
644,22.05733,92.06268,243,13,216.87,0.324473,0.0974992,680.147,17,0.129789,-0.194684,2.35405,0.0472067,12.49,5.34442088013583,30.8689560169487,4.2297825331172,"2","2"
645,22.03516,92.03016,254,18,315,0,0.0882937,2743.32,19,0,0,0.333097,0.047287,17.4356,7.29357991444339,122.162818620124,5.51592073748663,"2","2"
646,22.09918,92.04332,245,8,-1,0,0.126733,169.706,17,0,0,0,0.0471316,0,7.56077528711336,84.4890112155628,7.41858090274813,"1","2"
647,22.07849,92.05488,182,13,336.801,0.324473,0.105743,591.693,17,0.151421,-0.173052,1.79322,0.0471154,10.7238,5.34442088013583,30.8689560169487,4.2297825331172,"2","2"
648,22.67746,91.6124,78.65,8,101.31,-0.216315,0.00940275,14427.9,2,0,0.216315,1.20084,0.0378129,8.48528,10.0175110599347,368.950668282965,9.87531667556943,"1","1"
649,22.59694,91.66232,75,7,90,0.324473,0.0178584,13711.2,2,0.216315,-0.108158,0.471065,0.0335212,6.7082,4.7193995898974,14.0341786995632,4.84229997927704,"1","1"
650,22.60947,91.65512,324.9,9,135,0.43263,0.0166143,13397.8,2,0.162236,-0.270394,1.9978,0.0343335,6.7082,4.97090051325742,19.3363722671255,4.59412034980151,"1","1"
651,22.60939,91.65605,89.32,6,135,0,0.0169612,13331.6,2,0,0,0.333097,0.0343335,6.7082,8.32744498124671,110.138638771326,8.75530610783861,"1","1"
652,22.6277,91.65603,335.26,12,254.055,0.108158,0.0218628,12080.5,2,0.101795,-0.00636221,3.4254,0.0346434,11.1803,5.26239626915905,27.887841775124,4.30918931072162,"1","1"
653,22.62404,91.67349,304.79,57,193.393,0,0.0374988,10932.2,2,-0.0526172,-0.0526172,10.0643,0.0335961,71.4423,8.33652576021574,327.44360577052,3.85620293533046,"2","2"
654,22.65265,91.60031,102,8,-1,0,0.000152009,7166.2,2,0,0,0,0.0374803,4.12311,10.8737484353607,616.71399189228,10.7315540509954,"1","1"
655,23.33881,90.98766,198.04,15,198.435,0.324473,0.0612455,5346.4,14,0.216315,-0.108158,0.744795,0.0301629,11.1803,5.49239717764607,36.992702700514,4.08770001950343,"1","2"
656,23.33766,91.0144,142,10,90,-0.108158,0.0389675,3676.32,16,0,0.108158,1.41294,0.030153,6.63325,5.77028417470209,33.5201223118592,5.18300652003704,"1","2"
657,22.521953,91.48695,137.16,6,84.8056,-0.540788,0,510.9,12,-0.216315,0.324473,2.59982,0.0351243,8,6.51215501460846,37.0610274598051,6.94001614120036,"1","1"
658,23.337041,91.003345,167.64,10,-1,0,0.0505531,4219.67,16,0,0,0,0.030153,6.63325,6.68657490657624,58.0857498059875,6.0992972519112,"1","1"
659,23.312717,91.01421,167.64,12,45,-0.216315,0.0511649,1379.02,14,-0.108158,0.108158,1.33216,0.0299817,10.7238,5.95554344971899,42.2700637827762,5.00233649128156,"1","1"
660,23.216667,90.005278,182.88,6,-1,0,0.0759433,8056.83,9,0,0,0,0.0263206,5.2915,8.99706166439646,164.598624991406,9.42492279098836,"1","1"
661,23.327778,90.980556,144.57,11,213.69,-0.324473,0.0707711,4959.08,14,-0.043263,0.28121,1.69799,0.0301106,12.49,6.7831721874197,65.5786728301943,6.00488756744012,"1","1"
662,24.383333,91.005,121.92,7,225,0.108158,0.143562,750,5,0.086526,-0.0216315,1.33216,0.0587555,5.2915,4.7193995898974,14.0341786995632,4.84229997927704,"1","1"
663,23.336111,91.002778,152.4,10,-1,0,0.0534424,4146.95,16,0,0,0,0.030153,12.49,6.46343135526203,50.8070046995399,5.87615370059699,"1","1"
664,23.319234,90.989549,167.64,10,-1,0,0.0650034,3649.66,14,0,0,0,0.0301106,12.49,6.46343135526203,50.8070046995399,5.87615370059699,"1","1"
665,23.316667,91.013889,143.29,9,315,0,0.0515634,1740.26,14,0,0,0.333097,0.0299817,6.32456,6.58033842569152,50.787519395907,6.20355826223561,"1","1"
666,23.32023,91.00512,181,13,60.9454,0.324473,0.0546755,2630.44,14,0.108158,-0.216315,2.42357,0.030153,12.49,5.34442088013583,30.8689560169487,4.2297825331172,"1","2"
667,23.29761,90.991374,137.16,10,83.6598,-0.108158,0.085236,2097.64,14,0,0.108158,2.1319,0.0296928,12,5.07713699414214,22.1150332802866,4.4898593394771,"1","1"
668,23.316802,91.008814,137.16,9,135,-0.108158,0.0537164,2078.89,14,0,0.108158,0.333097,0.0299817,6.32456,8.92214423183884,207.003174087808,8.54536406838293,"1","1"
669,23.402778,91.063889,153.96,13,333.435,0.108158,0.0371164,4898.83,14,0,-0.108158,1.05324,0.033831,10.198,5.34442088013583,30.8689560169487,4.2297825331172,"1","2"
670,23.383333,90.083333,151,1,-1,0,0.0565716,7119.8,8,0,0,0,0.0340189,11.9583,7.42431182951823,19.4015161880435,11.2817955620234,"1","1"
671,23.37267,91.0588,182.88,14,270,-0.43263,0.0328335,6248.36,16,-0.216315,0.216315,1.41294,0.0331618,13.8564,7.61804437954814,126.711785540118,6.35344454327641,"1","1"
672,23.3524,91.05696,164.52,10,147.529,-0.324473,0.0326123,4046.78,16,-0.158076,0.166396,3.0681,0.0322853,14.4222,6.17574928281025,42.7523852605185,5.58847162814521,"1","2"
673,23.370067,91.054059,167.64,13,336.801,-0.216315,0.0330095,5897.88,16,0,0.216315,1.79322,0.0323571,15.4919,6.95385879256993,81.0781712714327,5.83922044555131,"1","1"
674,23.354167,91.0375,149.8,10,-1,0,0.0348036,4184.65,16,0,0,0,0.0316924,12.49,6.17574928281025,42.7523852605185,5.58847162814521,"1","2"
675,23.35115,91.04647,164,13,153.435,0.216315,0.0326175,3750,16,0.0757103,-0.140605,2.10577,0.0316924,8.66025,5.34442088013583,30.8689560169487,4.2297825331172,"1","1"
676,23.371833,91.112504,152.4,12,-1,0,0.0294654,9091.24,14,0,0,0,0.0362979,7.2111,6.36100855782716,53.9122749915676,5.40780159938973,"1","1"
677,23.375,91.066667,140.24,11,135,0,0.032444,6707.73,14,0,0,0.333097,0.0331618,12.9615,6.96549374421365,73.1596081815817,6.18720912423408,"1","1"
678,25.17,90.005,137.16,20,-1,0,0.0457523,1320,7,0,0,0,0.110539,13.2665,9.4606924681225,477.707641834254,7.46523659438893,"2","1"
679,23.302906,91.060824,192.2,10,135,0,0.0440885,1852.24,14,0,0,0.999202,0.0313934,12,6.46343135526203,50.8070046995399,5.87615370059699,"1","1"
680,23.29435,91.04814,335.263639,11,174.806,0.108158,0.0503233,1677.05,14,0,-0.108158,2.59982,0.0306219,9.38083,5.1737342749856,24.9678197657918,4.39544965500602,"1","1"
681,23.3374,91.0307,185,13,300.964,0.216315,0.0343687,2730.66,16,0.189276,-0.0270394,1.37315,0.0306149,10.7238,5.34442088013583,30.8689560169487,4.2297825331172,"1","1"
682,23.388889,90.979167,143.29,12,116.565,0.108158,0.0541719,5650.52,16,0.129789,0.0216315,2.10577,0.0301511,9.79796,5.26239626915905,27.887841775124,4.30918931072162,"1","1"
683,23.34546,90.99779,173.62,10,-1,0,0.0430823,5325.23,14,0,0,0,0.0301629,9.79796,11.0760735560888,808.854907781324,10.4887959014238,"1","1"
684,23.379167,90.073611,146.34,9,303.69,-0.216315,0.059509,6056.51,9,-0.216315,0,3.39301,0.0339076,11.9583,6.58033842569152,50.787519395907,6.20355826223561,"1","1"
685,23.41869,91.03756,137.14,10,-1,0,0.0418821,1710.26,14,0,0,0,0.0324636,6.63325,8.79070906084645,205.285328183052,8.20343140618141,"1","1"
686,23.430329,91.03073,106.68,11,201.801,-0.216315,0.0423636,1056.83,14,-0.108158,0.108158,2.53517,0.0313036,12.49,6.27234656365371,48.2673408723212,5.49406194367413,"1","1"
687,23.41636,91.05221,135,12,90,-0.108158,0.0397069,3210.14,14,0,0.108158,0.942067,0.0324636,11.1803,7.20830641821436,89.6341965069635,6.25509945977693,"1","1"
688,23.40452,91.05058,222.48,13,258.69,0.43263,0.0401847,3652.74,14,0.216315,-0.216315,1.20084,0.0328998,11.1803,5.34442088013583,30.8689560169487,4.2297825331172,"1","2"
689,23.400671,91.014712,182.88,11,326.31,0.324473,0.0453089,2495.96,16,0.259578,-0.0648945,1.69799,0.0312783,9.38083,5.1737342749856,24.9678197657918,4.39544965500602,"1","1"
690,23.30364,91.03542,185.83,14,285.255,0.216315,0.0532934,480.937,14,0.124381,-0.0919339,2.68358,0.0303178,13.2288,5.42081980221192,33.9056055393005,4.15621996594019,"1","2"
691,24.383333,91.005,152.4,7,225,0.108158,0.143562,750,5,0.086526,-0.0216315,1.33216,0.0587555,5.2915,4.7193995898974,14.0341786995632,4.84229997927704,"1","1"
692,23.263889,91.016667,147.86,9,161.565,-0.108158,0.065627,990,14,0,0.108158,0.744795,0.0301867,7.93725,7.05034205493725,67.3331590769986,6.67356189148134,"1","1"
693,23.27268,91.00663,152,10,180,-0.324473,0.068732,240,14,-0.086526,0.237947,1.41294,0.0301867,12,7.02304714319746,71.0798366825013,6.43576948853241,"1","1"
694,23.358333,90.0875,143.29,8,45,0,0.0641785,5490.08,9,0,0,0.333097,0.032992,4.12311,7.84845735956514,100.406879375986,7.70626297519991,"1","1"
695,23.3554,91.08783,165,11,180,0,0.0332346,5982.12,14,0,0,0.471065,0.0327311,11.6189,8.91140389326896,235.141993023273,8.13311927328939,"1","1"
696,23.35781,91.07519,188.82,12,63.4349,-0.43263,0.0329549,5375.28,14,-0.270394,0.162236,1.05324,0.0338841,12.0416,7.34183781083889,97.1111054657895,6.38863085240145,"1","1"
697,23.378761,91.084127,152.4,11,168.69,-0.216315,0.0294448,7844.18,14,0,0.216315,1.20084,0.0342156,8.66025,5.1737342749856,24.9678197657918,4.39544965500602,"1","1"
698,24.383333,91.005278,106.68,7,225,0.108158,0.143586,750,5,0.086526,-0.0216315,1.33216,0.0587555,5.2915,4.7193995898974,14.0341786995632,4.84229997927704,"1","1"
699,23.302778,91.005,152.4,10,225,0,0.065313,1230.37,14,0.0270394,0.0270394,2.33042,0.0299817,12,5.77028417470209,33.5201223118592,5.18300652003704,"1","1"
700,23.34768,91.12333,140,14,216.87,0.216315,0.0309417,8074.52,14,0,-0.216315,2.35405,0.0345605,13.4164,5.42081980221192,33.9056055393005,4.15621996594019,"1","1"
701,23.34568,91.12353,175,11,198.435,-0.108158,0.0312044,8040.22,14,0,0.108158,0.744795,0.0345605,7.2111,7.37095885232182,93.3095567309723,6.59267423234224,"1","1"
702,23.35328,91.11776,164.42,12,45,0,0.0308345,8324.93,14,0,0,0.333097,0.0345605,10.583,6.36100855782716,53.9122749915676,5.40780159938973,"1","1"
703,24.366667,90.005556,152.4,16,135,0.540788,0.125879,1158.02,16,0.216315,-0.324473,0.333097,0.0815081,13.4164,5.55980298313654,40.1255417046524,4.02357549133389,"1","1"
704,23.353471,91.114354,121.92,13,30.9638,0.108158,0.0312936,8026.67,14,0.0648945,-0.043263,1.37315,0.0345605,12.0416,5.34442088013583,30.8689560169487,4.2297825331172,"1","1"
705,23.618995,91.099715,170.69,12,345.964,0.108158,0.0413657,2600.5,16,0.086526,-0.0216315,1.94155,0.0417561,9.79796,5.26239626915905,27.887841775124,4.30918931072162,"1","1"
706,23.60875,91.11077,188.966778,12,180,0.540788,0.0393912,1620.28,16,0.216315,-0.324473,2.35405,0.0440444,9.38083,5.26239626915905,27.887841775124,4.30918931072162,"1","1"
707,23.62438,91.10401,170.69,12,-1,0,0.0420266,1905.41,16,0,0,0,0.0417561,11.1803,5.26239626915905,27.887841775124,4.30918931072162,"1","1"
708,23.61222,91.10322,182.871076,10,270,-0.108158,0.040616,2278.62,16,0,0.108158,0.471065,0.0436633,9.79796,5.77028417470209,33.5201223118592,5.18300652003704,"1","1"
709,23.61104,91.09205,183,10,-1,0,0.0420326,3428.15,16,0,0,0,0.0436633,8.30662,6.46343135526203,50.8070046995399,5.87615370059699,"1","1"
710,23.60226,91.08237,152.43,10,212.471,-0.108158,0.0427185,4596.66,16,0.0415991,0.149757,3.0681,0.0410806,9.38083,5.77028417470209,33.5201223118592,5.18300652003704,"1","1"
711,23.62114,91.0742,170.69,10,108.435,0.324473,0.0451043,4839.21,16,0.216315,-0.108158,0.744795,0.0401331,7.93725,5.07713699414214,22.1150332802866,4.4898593394771,"1","1"
712,23.64364,91.11062,152.43,12,101.31,0.108158,0.0442467,690,16,0,-0.108158,1.20084,0.0424107,9.79796,5.95554344971899,42.2700637827762,5.00233649128156,"1","1"
713,23.64742,91.06853,207.31,13,180,0.108158,0.0463997,4158,16,0,-0.108158,0.471065,0.0363165,10.7238,5.34442088013583,30.8689560169487,4.2297825331172,"1","1"
714,23.70145,91.06877,146.3,10,350.538,-0.108158,0.0505786,2214.72,14,0,0.108158,2.86306,0.0348352,11.4891,5.77028417470209,33.5201223118592,5.18300652003704,"1","1"
715,23.70832,91.06364,195.062481,9,180,-0.324473,0.0503175,2228.3,6,-0.216315,0.108158,1.41294,0.0348352,11.4891,6.06951280192553,37.3807276809235,5.69273263846962,"1","1"
716,23.56457,91.08578,228.65,15,168.69,0.108158,0.0467659,4841.26,14,0.173052,0.0648945,2.40062,0.0408465,11.6189,5.49239717764607,36.992702700514,4.08770001950343,"2","2"
717,23.57126,91.07898,176.78,11,22.3801,-0.324473,0.0493207,5624.66,14,0.0111887,0.335661,4.3221,0.0408465,11.1803,5.86688145554554,37.8441380486565,5.08859683556597,"1","1"
718,23.57937,91.0753,198.17,10,333.435,-0.108158,0.0495779,5844.15,14,0,0.108158,1.05324,0.0408465,9.79796,7.7161943237574,107.736886004521,7.12891666909236,"1","1"
719,23.59581,91.11061,182.92,13,81.8699,0.43263,0.03871,1943.3,16,0.216315,-0.216315,1.66504,0.0458845,11.1803,5.34442088013583,30.8689560169487,4.2297825331172,"1","1"
720,23.60324,91.11008,170.69,11,270,0.324473,0.0391846,1783.17,16,0,-0.324473,0.942067,0.0436633,9.38083,5.1737342749856,24.9678197657918,4.39544965500602,"1","1"
721,23.6337,91.14569,158.53,9,71.565,-0.324473,0.0403924,2190.21,16,-0.129789,0.194684,1.48934,0.0453249,13.2288,7.27348560625146,76.9794845203444,6.89670544279555,"1","1"
722,23.61856,91.14931,182.88,13,180,-0.216315,0.0382868,2262.96,16,0,0.216315,1.41294,0.0461968,10.198,6.03756806069577,46.78858802577,4.92292971367715,"1","1"
723,23.56878,91.17084,175.251448,18,270,0.324473,0.0267624,3445.69,16,0.216315,-0.108158,0.471065,0.0517501,14.9666,5.68414200200929,46.5111461661666,3.90648282505253,"1","1"
724,23.52762,91.17097,200,11,315,-0.216315,0.018037,4316.77,16,-0.135197,0.0811181,0.999202,0.0516156,11.6189,6.56002863610549,57.3609869856551,5.78174401612591,"1","1"
725,23.555,91.18353,204,16,171.87,-0.216315,0.0219881,4800.84,17,-0.216315,0,1.66504,0.0517934,14.2829,6.25295016369648,60.8189483019455,4.71672267189384,"1","2"
726,23.52427,91.06268,213.36,12,270,0.108158,0.0538938,7531.67,14,0,-0.108158,0.471065,0.0335434,10.198,5.26239626915905,27.887841775124,4.30918931072162,"1","1"
727,23.51526,91.07658,143.58,11,-1,0,0.0492851,6864.82,14,0,0,0,0.0357325,5,7.47631936797964,99.3986808184908,6.69803474800007,"1","1"
728,23.55618,91.13334,182.871076,10,98.1301,-0.216315,0.0279712,180,16,0,0.216315,1.66504,0.049683,9.79796,6.8688964633702,64.8004985972028,6.28161880870515,"1","1"
729,23.55227,91.14367,214,13,90,0.216315,0.0246586,742.159,16,0.0540788,-0.162236,0.942067,0.049683,9.79796,5.34442088013583,30.8689560169487,4.2297825331172,"1","1"
730,23.57746,91.12661,201.17,10,161.565,-0.108158,0.0344328,1064.05,16,0,0.108158,0.744795,0.0460079,10.7238,7.78518719524435,112.290328591334,7.19790954057931,"1","1"
731,23.51818,91.11906,180,15,68.1986,0,0.0356207,3610.24,14,0.118973,0.118973,2.53517,0.0426508,14.2829,5.49239717764607,36.992702700514,4.08770001950343,"1","2"
732,23.49286,91.10861,195.07,20,135,0,0.0359941,6613.96,14,-0.0270394,-0.0270394,1.66504,0.0380467,18.9737,5.79713082199285,53.0302194694647,3.80167494825928,"2","2"
733,23.51356,91.05311,200,13,324.462,0.108158,0.0523783,6527.67,14,0.0648945,-0.043263,2.02533,0.0320902,10.198,5.34442088013583,30.8689560169487,4.2297825331172,"1","2"
734,23.54027,91.11801,213,12,333.435,-0.216315,0.0344661,1824.09,14,-0.108158,0.108158,1.05324,0.0454391,10.198,7.45962084649527,104.222242015122,6.50641388805783,"1","1"
735,23.55226,91.1064,246.875953,10,45,0,0.0375476,2640.68,14,0,0,0.666172,0.0433192,11.1803,11.6480199564817,1140.0043915259,11.0607423018167,"1","1"
736,23.5419,91.12096,179.823225,14,251.565,0,0.0297852,1458.01,16,0,0,1.48934,0.0454391,12.9615,8.36525878137837,198.391776194324,7.10065894510663,"1","1"
737,23.59317,91.12897,152.4,11,353.66,-0.108158,0.0361341,240,16,0,0.108158,2.1319,0.0458845,9.38083,5.86688145554554,37.8441380486565,5.08859683556597,"1","1"
738,23.57378,91.16859,294.12,11,251.565,0.108158,0.0299738,3183.54,16,0.086526,-0.0216315,1.48934,0.0517501,8.30662,5.1737342749856,24.9678197657918,4.39544965500602,"1","1"
739,23.58007,91.1788,179,12,293.199,-0.324473,0.0304088,4227.34,16,-0.108158,0.216315,1.79322,0.0517501,12.0416,5.95554344971899,42.2700637827762,5.00233649128156,"1","1"
740,23.57887,91.16961,219.445291,16,225,0.324473,0.0307962,3286.61,16,-0.0249594,-0.349432,3.65913,0.0517501,14.2478,5.55980298313654,40.1255417046524,4.02357549133389,"1","1"
741,23.51395,91.1453,188.98,11,270,-0.216315,0.0188349,3882.07,14,0,0.216315,1.41294,0.0514443,11.6189,6.7831721874197,65.5786728301943,6.00488756744012,"1","1"
742,23.49187,91.15001,224.017068,12,270,-0.324473,0.0192515,6359.79,14,-0.216315,0.108158,0.471065,0.0517411,13.4164,7.20830641821436,89.6341965069635,6.25509945977693,"1","1"
743,23.51489,91.13762,239.865895,13,225,0,0.026785,3644.97,14,0.0270394,0.0270394,0.999202,0.0514443,10.583,7.54164545747205,115.363240751831,6.42700711045342,"1","1"
744,23.45302,90.99142,89,11,353.66,0,0.0420239,600,14,0,0,2.1319,0.0304158,12,6.56002863610549,57.3609869856551,5.78174401612591,"1","1"
745,23.38755,90.93734,192.02,11,123.69,0,0.0825674,8623.37,14,0,0,1.69799,0.0297513,9.38083,5.1737342749856,24.9678197657918,4.39544965500602,"1","1"
746,23.36742,90.95256,183.79,13,341.565,0.108158,0.0804178,9211.95,14,0.086526,-0.0216315,1.48934,0.0298859,10.7238,5.34442088013583,30.8689560169487,4.2297825331172,"1","2"
747,23.47524,91.02907,140.625,14,288.435,0.108158,0.0445825,3864.3,14,0.043263,-0.0648945,1.48934,0.0309072,12.49,5.42081980221192,33.9056055393005,4.15621996594019,"1","2"
748,23.4405,90.92715,173.736,10,-1,0,0.0698082,4280.02,14,0,0,0,0.0301016,14.4222,6.17574928281025,42.7523852605185,5.58847162814521,"1","1"
749,23.39907,90.92588,207.26,9,90,-0.108158,0.0835345,8630.41,14,0,0.108158,0.942067,0.029919,10.7238,6.35719487437731,44.4233180297147,5.9804147109214,"1","1"
750,23.49813,90.93285,92,8,153.435,-0.108158,0.0622056,234.307,14,0,0.108158,1.05324,0.0302265,8.94427,10.115415274916,391.272979549299,9.9732208905508,"1","1"
751,23.45665,90.91753,181.34,9,329.036,-0.216315,0.0722035,3345.64,14,-0.135197,0.0811181,1.37315,0.0305749,10.247,6.76265998248547,56.6585882141895,6.38587981902956,"1","1"
752,23.44224,90.98478,182.88,10,8.1301,0.216315,0.0462215,1389.75,14,0.216315,0,1.66504,0.030528,9.38083,5.07713699414214,22.1150332802866,4.4898593394771,"1","1"
753,23.43275,91.00181,90,10,8.1301,0,0.0458434,458.912,14,0,0,1.66504,0.030788,12,5.77028417470209,33.5201223118592,5.18300652003704,"1","1"
754,23.49261,90.87401,90,8,71.565,-0.216315,0.0850876,4284.02,5,0,0.216315,1.48934,0.032812,7.54983,12.1612678835503,1335.30771043517,12.0190734991851,"1","1"
755,23.06702,91.33872,204.21,11,348.69,0.108158,0.0521779,7570.05,17,0.216315,0.108158,1.20084,0.0438239,9.38083,5.1737342749856,24.9678197657918,4.39544965500602,"1","1"
756,23.0777,91.34917,222.493142,9,225,-0.216315,0.0508444,6560.2,17,-0.108158,0.108158,1.33216,0.0436474,9.38083,6.06951280192553,37.3807276809235,5.69273263846962,"1","2"
757,23.07691,91.33534,236.818043,9,-1,0,0.0536817,7952.66,17,0,0,0,0.0436474,9.38083,8.14895434360536,130.167254156188,7.77217418014945,"1","2"
758,23.19486,91.31127,210.301737,9,225,0,0.0414681,5180.28,17,0,0,0.333097,0.0369253,13.2288,8.10639472918657,126.885413758687,7.72961456573066,"1","2"
759,23.204924,91.289376,176.78,9,-1,0,0.0470966,3030,16,0,0,0,0.0362527,10.7238,7.36879578605579,81.509946800815,6.99201562259988,"1","1"
760,23.15847,91.31995,215.78787,10,-1,0,0.0534802,5822.78,17,0,0,0,0,9.79796,6.46343135526203,50.8070046995399,5.87615370059699,"1","1"
761,23.14108,91.29881,192.02,9,-1,0,0.0562274,4032.18,17,0,0,0,0.0400649,9.38083,7.16812509059364,72.263751579245,6.79134492713773,"1","2"
762,23.21784,91.30432,186.833283,9,-1,0,0.0422109,4519.56,16,0,0,0,0.0362864,9.38083,7.53584987071895,90.1033649031133,7.15906970726304,"1","1"
763,23.23615,91.30994,274.31,12,251.565,0.108158,0.0412942,5230.42,17,0,-0.108158,0.744795,0.0366454,10.198,5.95554344971899,42.2700637827762,5.00233649128156,"1","2"
764,23.22918,91.30424,201.16,12,158.199,-0.216315,0.042267,4525.53,16,-0.248762,-0.0324473,2.53517,0.0366454,12,7.74730291894705,123.857883193923,6.79409596050962,"1","1"
765,23.27641,91.2979,199.634258,9,-1,0,0.0365053,4462.85,17,0,0,0,0.0368078,10.7238,7.16812509059364,72.263751579245,6.79134492713773,"1","1"
766,23.10554,91.31128,213.044803,11,315,0,0.05957,6509.45,17,0,0,0.333097,0.0415026,8.30662,5.1737342749856,24.9678197657918,4.39544965500602,"1","2"
767,23.11243,91.29482,170.68,9,-1,0,0.0689733,4669.7,16,0,0,0,0.040097,4.3589,6.35719487437731,44.4233180297147,5.9804147109214,"1","2"
768,23.12145,91.3289,166.107894,12,-1,0.108158,0.0573153,7481.08,17,0,-0.108158,0,0.0418201,9.79796,5.26239626915905,27.887841775124,4.30918931072162,"1","2"
769,23.120428,91.291492,167.64,15,180,0.324473,0.0646029,3931.83,16,0.216315,-0.108158,0.942067,0.0391959,12,5.49239717764607,36.992702700514,4.08770001950343,"1","1"
770,23.313018,91.28214,231.636696,10,14.0362,-0.324473,0.0281158,4404.69,17,0,0.324473,1.94155,0.037982,8.30662,5.77028417470209,33.5201223118592,5.18300652003704,"1","2"
771,23.31492,91.27424,225.540994,12,348.69,0.324473,0.0279605,3695.36,17,0.216315,-0.108158,1.20084,0.0384105,8.30662,5.26239626915905,27.887841775124,4.30918931072162,"1","2"
772,23.3114,91.28802,230.417556,12,108.435,-0.324473,0.0281917,4826.37,17,-0.216315,0.108158,0.744795,0.037982,11.6189,7.45962084649527,104.222242015122,6.50641388805783,"1","2"
773,23.19366,91.26982,225.55,14,-1,0,0.0531498,1020,16,0,0,0,0.0355825,12,5.42081980221192,33.9056055393005,4.15621996594019,"1","1"
774,23.17747,91.28245,211.825663,11,135,0.216315,0.0512963,2160,16,0.135197,-0.0811181,2.33042,0.0375735,10.7238,5.1737342749856,24.9678197657918,4.39544965500602,"1","1"
775,23.18031,91.27946,215.483084,9,-1,0,0.051928,1860,16,0,0,0,0.0375735,9.38083,7.27348560625146,76.9794845203444,6.89670544279555,"1","1"
776,23.31542,91.20282,200.853398,11,135,-0.216315,0.0273902,2492.89,14,-0.0540788,0.162236,1.33216,0.0363338,10.198,5.1737342749856,24.9678197657918,4.39544965500602,"1","1"
777,23.3258,91.24766,228.6,11,-1,0,0.0264568,1724.67,16,0,0,0,0.0394464,10.198,11.8482956668,1369.66932547664,11.0700110468204,"1","1"
778,23.31391,91.22668,167.64,12,135,0,0.0276996,726.223,16,0,0,0.666172,0.0367222,11.6189,5.95554344971899,42.2700637827762,5.00233649128156,"1","1"
779,23.31903,91.2513,239.256324,12,288.435,0,0.0274252,1632.18,17,0.0703024,0.0703024,2.23338,0.0394464,9.79796,5.26239626915905,27.887841775124,4.30918931072162,"1","2"
780,23.3206,91.23807,222.188357,13,315,0,0.027037,615.549,16,0,0,0.333097,0.0393592,10.198,5.34442088013583,30.8689560169487,4.2297825331172,"1","1"
781,23.26006,91.28021,224.017068,9,71.565,-0.108158,0.0395017,2310,17,0,0.108158,0.744795,0.0360824,10.7238,5.66404769381736,29.3084597814943,5.28726753036145,"1","2"
782,23.25235,91.28677,192.928985,9,-1,0,0.0403497,3092.33,17,0,0,0,0.0360824,6.32456,8.2289970512789,136.57116288198,7.85221688782299,"1","2"
783,23.25811,91.24453,221.274002,10,225,0,0.0423269,986.813,16,0,0,0.333097,0.0346652,11.1803,6.68657490657624,58.0857498059875,6.0992972519112,"1","2"
784,23.225907,91.241513,195.07,11,156.801,0,0.0515238,1580.92,14,0,0,3.58293,0.0340095,10.7238,5.1737342749856,24.9678197657918,4.39544965500602,"1","1"
785,23.29253,91.27484,204.206035,10,-1,0,0.0333194,2862.45,17,0,0,0,0.0369347,8.30662,7.56204364393014,98.2191892419142,6.9747659892651,"1","2"
786,23.28718,91.25479,216.39744,10,-1,0,0.0350508,836.78,17,0,0,0,0.0366388,8.30662,7.02304714319746,71.0798366825013,6.43576948853241,"1","2"
787,23.30755,91.25872,228.6,10,288.435,-0.108158,0.0291268,2103.43,17,0,0.108158,0.744795,0.0376853,9.79796,8.60349751875831,183.47417666359,8.01621986409326,"1","2"
788,23.34618,91.2539,167.64,12,90,0.324473,0.0237134,3649.66,16,0.216315,-0.108158,0.471065,0.0407989,8.66025,5.26239626915905,27.887841775124,4.30918931072162,"1","1"
789,23.6,90.81144,220,10,303.69,0.324473,0.124272,4325.52,5,0.129789,-0.194684,1.69799,0.0408356,10.9545,5.07713699414214,22.1150332802866,4.4898593394771,"2","2"
790,23.59682,90.83231,220,7,45,0,0.120665,3960,16,0,0,0.333097,0.0394283,7.14143,5.41254677045734,21.2718371522953,5.53544715983699,"1","1"
791,23.58618,90.78382,200,7,315,0,0.138729,1986.35,5,0,0,0.333097,0.0489093,9.74679,6.66530973895271,45.1071955124394,6.78821012833235,"2","1"
792,23.57422,90.79628,230,10,191.31,0.540788,0.130846,1328.83,5,0.216315,-0.324473,1.20084,0.0437832,9.21954,5.07713699414214,22.1150332802866,4.4898593394771,"2","2"
793,23.59003,90.78997,230,8,111.801,0,0.136726,2671.35,5,0.118973,0.118973,2.53517,0.0489093,8.48528,4.85272508601115,16.6396992358155,4.71053070164592,"2","2"
794,23.59959,90.83578,200,13,81.8699,0,0.118656,4275.18,16,0,0,1.66504,0.0385771,12.1244,5.34442088013583,30.8689560169487,4.2297825331172,"1","1"
